Matricule,Date,OTP,Ordre,Reseau,Operation,Pos.Trav.,Composante d'activite,Categorie absence/presence,Heure
511474,01.05.2018,,,4169717,250,PSIM,,,0
511474,02.05.2018,,,4169717,250,PSIM,,,3.2
511474,03.05.2018,,,4169717,250,PSIM,,,3.2
511474,04.05.2018,,,4169717,250,PSIM,,,3.2
511474,05.05.2018,,,4169717,250,PSIM,,,3.2
511474,06.05.2018,,,4169717,250,PSIM,,,3.2
511474,07.05.2018,,,4169717,250,PSIM,,,3.2
511474,08.05.2018,,,4169717,250,PSIM,,,3.2
511474,09.05.2018,,,4169717,250,PSIM,,,3.2
511474,10.05.2018,,,4169717,250,PSIM,,,3.2
511474,11.05.2018,,,4169717,250,PSIM,,,3.2
411756,01.05.2018,,,4167505,240,PSIM,,,0.600000000000001
411756,02.05.2018,,,4167505,240,PSIM,,,2.8
411756,03.05.2018,,,4167505,240,PSIM,,,2.8
411756,04.05.2018,,,4167505,240,PSIM,,,2.8
411756,05.05.2018,,,4167505,240,PSIM,,,2.8
411756,06.05.2018,,,4167505,240,PSIM,,,2.8
411756,07.05.2018,,,4167505,240,PSIM,,,2.8
411756,08.05.2018,,,4167505,240,PSIM,,,2.8
411756,09.05.2018,,,4167505,240,PSIM,,,2.8
411756,10.05.2018,,,4167505,240,PSIM,,,2.8
411756,11.05.2018,,,4167505,240,PSIM,,,2.8
411756,01.05.2018,,,4166971,240,PSIM,,,0.0100000000000016
411756,02.05.2018,,,4166971,240,PSIM,,,1
411756,03.05.2018,,,4166971,240,PSIM,,,1
411756,04.05.2018,,,4166971,240,PSIM,,,1
411756,05.05.2018,,,4166971,240,PSIM,,,1
411756,06.05.2018,,,4166971,240,PSIM,,,1
411756,07.05.2018,,,4166971,240,PSIM,,,1
411756,08.05.2018,,,4166971,240,PSIM,,,1
411756,09.05.2018,,,4166971,240,PSIM,,,1
411756,10.05.2018,,,4166971,240,PSIM,,,1
411756,11.05.2018,,,4166971,240,PSIM,,,1
411756,01.05.2018,,,4167009,240,PSIM,,,0.44
411756,02.05.2018,,,4167009,240,PSIM,,,1.1
411756,03.05.2018,,,4167009,240,PSIM,,,1.1
411756,04.05.2018,,,4167009,240,PSIM,,,1.1
411756,05.05.2018,,,4167009,240,PSIM,,,1.1
411756,06.05.2018,,,4167009,240,PSIM,,,1.1
411756,07.05.2018,,,4167009,240,PSIM,,,1.1
411756,08.05.2018,,,4167009,240,PSIM,,,1.1
411756,09.05.2018,,,4167009,240,PSIM,,,1.1
411756,10.05.2018,,,4167009,240,PSIM,,,1.1
411756,11.05.2018,,,4167009,240,PSIM,,,1.1
411756,01.05.2018,,,4166013,240,PSIM,,,0.600000000000001
411756,02.05.2018,,,4166013,240,PSIM,,,2.8
411756,03.05.2018,,,4166013,240,PSIM,,,2.8
411756,04.05.2018,,,4166013,240,PSIM,,,2.8
411756,05.05.2018,,,4166013,240,PSIM,,,2.8
411756,06.05.2018,,,4166013,240,PSIM,,,2.8
411756,07.05.2018,,,4166013,240,PSIM,,,2.8
411756,08.05.2018,,,4166013,240,PSIM,,,2.8
411756,09.05.2018,,,4166013,240,PSIM,,,2.8
411756,10.05.2018,,,4166013,240,PSIM,,,2.8
411756,11.05.2018,,,4166013,240,PSIM,,,2.8
411756,01.05.2018,,,4166010,240,PSIM,,,0.0100000000000016
411756,02.05.2018,,,4166010,240,PSIM,,,1
411756,03.05.2018,,,4166010,240,PSIM,,,1
411756,04.05.2018,,,4166010,240,PSIM,,,1
411756,05.05.2018,,,4166010,240,PSIM,,,1
411756,06.05.2018,,,4166010,240,PSIM,,,1
411756,07.05.2018,,,4166010,240,PSIM,,,1
411756,08.05.2018,,,4166010,240,PSIM,,,1
411756,09.05.2018,,,4166010,240,PSIM,,,1
411756,10.05.2018,,,4166010,240,PSIM,,,1
411756,11.05.2018,,,4166010,240,PSIM,,,1
411756,01.05.2018,,,4165955,240,PSIM,,,0.44
411756,02.05.2018,,,4165955,240,PSIM,,,1.1
411756,03.05.2018,,,4165955,240,PSIM,,,1.1
411756,04.05.2018,,,4165955,240,PSIM,,,1.1
411756,05.05.2018,,,4165955,240,PSIM,,,1.1
411756,06.05.2018,,,4165955,240,PSIM,,,1.1
411756,07.05.2018,,,4165955,240,PSIM,,,1.1
411756,08.05.2018,,,4165955,240,PSIM,,,1.1
411756,09.05.2018,,,4165955,240,PSIM,,,1.1
411756,10.05.2018,,,4165955,240,PSIM,,,1.1
411756,11.05.2018,,,4165955,240,PSIM,,,1.1
411756,01.05.2018,,,4169717,240,PSIM,,,0.44
411756,02.05.2018,,,4169717,240,PSIM,,,1.1
411756,03.05.2018,,,4169717,240,PSIM,,,1.1
411756,04.05.2018,,,4169717,240,PSIM,,,1.1
411756,05.05.2018,,,4169717,240,PSIM,,,1.1
411756,06.05.2018,,,4169717,240,PSIM,,,1.1
411756,07.05.2018,,,4169717,240,PSIM,,,1.1
411756,08.05.2018,,,4169717,240,PSIM,,,1.1
411756,09.05.2018,,,4169717,240,PSIM,,,1.1
411756,10.05.2018,,,4169717,240,PSIM,,,1.1
411756,11.05.2018,,,4169717,240,PSIM,,,1.1
411756,01.05.2018,,,4166004,240,PSIM,,,0.460000000000001
411756,02.05.2018,,,4166004,240,PSIM,,,3.1
411756,03.05.2018,,,4166004,240,PSIM,,,3.1
411756,04.05.2018,,,4166004,240,PSIM,,,3.1
411756,05.05.2018,,,4166004,240,PSIM,,,3.1
411756,06.05.2018,,,4166004,240,PSIM,,,3.1
411756,07.05.2018,,,4166004,240,PSIM,,,3.1
411756,08.05.2018,,,4166004,240,PSIM,,,3.1
411756,09.05.2018,,,4166004,240,PSIM,,,3.1
411756,10.05.2018,,,4166004,240,PSIM,,,3.1
411756,11.05.2018,,,4166004,240,PSIM,,,3.1
